"assists","boosts","damage_dealt","headshot_kills","heals","kill_place","kill_points","kills","kill_streaks","longest_kill","match_duration","match_type","max_place","rank_points","ride_distance","road_kills","swim_distance","team_kills","vehicle_destroys","walk_distance","weapons_acquired","win_points","win_place_perc","total_distance","weapon_bins","player_type"
0,0,34.45,0,1,35,0,1,1,10.71,1890,"squad-fpp",29,1500,0,0,0,0,0,2885,5,0,39.29,2885,"3-5","Noob"
1,3,114.4,1,0,32,1486,1,1,22.92,1369,"squad",29,-1,3892,0,0,0,0,914.1,8,1569,57.14,4806.1,"6-10","Average"
0,0,38.34,0,0,63,1000,0,0,0,1350,"squad-fpp",28,-1,971.2,0,0,0,0,636,6,1500,44.44,1607.2,"6-10","Noob"
3,0,336.7,1,0,6,1444,4,2,53.17,1386,"squad-fpp",27,-1,0,0,0,0,0,3419,6,1497,92.31,3419,"6-10","Pro"
0,1,96.69,0,0,30,0,1,1,254.1,1752,"squad",27,1414,0,0,0,0,0,3520,9,0,46.15,3520,"6-10","Average"
0,4,273.9,0,0,11,0,2,1,47.07,1862,"solo",97,1533,7086,0,68.65,0,0,1313,9,0,84.38,8467.65,"6-10","Pro"
0,0,0,0,0,65,0,0,0,0,1927,"duo-fpp",49,1482,455.8,0,0,0,0,1038,3,0,43.75,1493.8,"3-5","Noob"
0,3,573.7,1,3,2,1627,6,2,95.49,1436,"duo-fpp",49,-1,0,0,0,0,0,691.3,4,1604,75,691.3,"3-5","Pro"
0,1,0,0,2,48,0,0,0,0,1251,"squad-fpp",29,1500,56.11,0,0,0,0,1989,3,0,67.86,2045.11,"3-5","Noob"
2,1,197.5,0,2,40,0,0,0,0,1819,"squad-fpp",29,1596,4518,0,0,0,0,2920,5,0,96.43,7438,"3-5","Pro"
0,6,305.8,1,1,11,1446,2,1,87.87,1425,"duo-fpp",49,-1,0,0,0,0,0,3121,4,1482,95.83,3121,"3-5","Pro"
0,1,19.43,0,0,84,1513,0,0,0,1879,"squad-fpp",26,-1,0,0,0,0,0,51.12,1,1487,0,51.12,"0-2","Noob"
0,0,43,0,0,88,1395,0,0,0,1350,"duo-fpp",48,-1,0,0,0,0,0,18.73,1,1551,4.25,18.73,"0-2","Noob"
0,0,0,0,0,68,0,0,0,0,1421,"duo",50,1510,0,0,0,0,0,502.9,3,0,36.73,502.9,"3-5","Noob"
0,0,0,0,0,75,0,0,0,0,1396,"solo-fpp",90,1496,0,0,0,0,0,64.96,2,0,16.85,64.96,"0-2","Noob"
0,1,154.4,0,0,40,1262,1,1,82.2,1398,"solo-fpp",95,-1,0,0,0,0,0,349.7,5,1522,41.49,349.7,"3-5","Average"
0,2,0,0,0,16,1000,0,0,0,1670,"normal-solo-fpp",27,-1,322.1,0,0,0,0,2456,6,1500,46.15,2778.1,"6-10","Noob"
0,0,21.81,0,0,58,1313,0,0,0,1767,"squad-fpp",28,-1,4039,0,0,0,0,2127,2,1561,51.85,6166,"0-2","Noob"
1,3,378.9,0,1,8,0,3,1,22.26,1441,"solo-fpp",89,1572,0,0,0,0,0,864.1,5,0,80.68,864.1,"3-5","Pro"
2,4,297,1,7,8,0,3,1,96.02,1354,"squad",28,1470,0,0,0,0,0,2625,3,0,70.37,2625,"3-5","Pro"
0,0,39,0,0,87,1000,0,0,0,1388,"solo-fpp",95,-1,0,0,0,0,0,21.6,1,1500,7.45,21.6,"0-2","Noob"
0,0,0,0,0,71,0,0,0,0,1345,"duo-fpp",47,1533,0,0,0,0,0,234.1,3,0,19.57,234.1,"3-5","Noob"
1,1,487.1,2,10,1,1676,5,2,141.2,1469,"squad-fpp",32,-1,0,0,0,0,0,1215,4,1533,54.84,1215,"3-5","Pro"
1,6,607.2,2,1,3,0,6,2,87.07,1422,"squad-fpp",27,1627,0,0,0,0,0,3072,7,0,80.77,3072,"6-10","Pro"
1,9,527.9,4,3,2,1156,5,1,94.35,1973,"solo",97,0,183.8,0,0,0,0,2971,6,1497,88.54,3154.8,"6-10","Pro"
0,1,0,0,0,53,0,0,0,0,1358,"squad",28,1423,0,0,0,0,0,2365,6,0,70.37,2365,"6-10","Noob"
0,3,50.42,0,5,38,0,0,0,0,1778,"squad-fpp",29,1511,0,0,0,0,0,1939,3,0,92.86,1939,"3-5","Noob"
0,0,0,0,0,79,0,0,0,0,1289,"solo-fpp",87,1525,0,0,0,0,0,12.38,1,0,9.3,12.38,"0-2","Noob"
0,1,254.9,2,1,15,1176,2,1,51.39,1430,"solo",97,-1,0,0,0,0,0,879.8,8,1445,62.5,879.8,"6-10","Pro"
0,1,119.3,0,5,56,1127,0,0,0,1805,"duo-fpp",48,-1,0,0,0,0,0,513.7,5,1489,55.32,513.7,"3-5","Average"
0,2,0,0,0,43,0,0,0,0,1279,"squad-fpp",30,1477,960.4,0,0,0,0,2251,2,0,82.76,3211.4,"0-2","Noob"
0,0,214.7,0,0,24,1445,2,2,34.1,1349,"squad-fpp",28,0,0,0,0,0,0,597.1,2,1491,22.22,597.1,"0-2","Pro"
0,1,71.49,0,0,58,0,0,0,0,1371,"squad-fpp",30,1388,0,0,0,0,0,1415,4,0,48.28,1415,"3-5","Noob"
2,3,366.9,0,4,23,0,1,1,29.89,1866,"squad-fpp",30,1414,7092,0,0,0,0,2161,2,0,96.55,9253,"0-2","Pro"
0,2,106.3,1,10,27,1317,1,1,13.11,1884,"squad-fpp",28,-1,6183,0,0,0,0,1007,7,1519,59.26,7190,"6-10","Average"
1,0,10.8,0,1,93,0,0,0,0,1418,"squad",27,1408,0,0,0,0,0,83.51,1,0,0,83.51,"0-2","Noob"
0,0,0,0,0,99,1372,0,0,0,1339,"duo-fpp",50,-1,0,0,0,0,0,13.63,0,1534,0,13.63,"0-2","Noob"
0,0,351.2,1,0,5,0,4,2,18.9,1893,"squad-fpp",28,1445,0,0,0,0,0,905.4,4,0,25.93,905.4,"3-5","Pro"
0,0,23.22,0,0,85,0,0,0,0,1362,"squad",26,1477,0,0,0,0,0,28.8,1,0,8,28.8,"0-2","Noob"
0,0,57.96,0,0,93,1374,0,0,0,1963,"solo-fpp",93,-1,0,0,0,0,0,2.673,0,1526,0,2.673,"0-2","Noob"
1,0,242.7,0,1,41,1295,1,1,100,1759,"squad-fpp",30,-1,0,0,0,0,0,250.8,2,1528,24.14,250.8,"0-2","Pro"
0,2,77.98,0,3,30,0,1,1,145.1,1810,"duo-fpp",49,1535,2236,0,0,0,0,2694,6,0,75,4930,"6-10","Noob"
0,0,18.72,0,0,76,0,0,0,0,1282,"squad-fpp",28,1521,0,0,0,0,0,65.89,2,0,18.52,65.89,"0-2","Noob"
1,4,586.7,2,2,2,1462,7,2,73.55,1347,"duo-fpp",49,-1,0,0,0,0,0,2951,11,1553,100,2951,"11-20","Pro"
0,0,0,0,0,71,1000,0,0,0,1503,"solo-fpp",97,-1,0,0,0,0,0,61.48,2,1500,27.08,61.48,"0-2","Noob"
1,3,369.9,0,5,23,0,1,1,40.44,1885,"squad",28,1500,1258,0,0,0,0,4322,6,0,77.78,5580,"6-10","Pro"
0,5,200,0,1,8,0,2,1,8.568,1471,"solo-fpp",95,1535,0,0,0,0,0,989.6,4,0,98.94,989.6,"3-5","Pro"
0,3,293.8,0,2,10,0,3,1,10.95,1367,"squad-fpp",28,1437,206.3,0,0,0,0,2590,4,0,62.96,2796.3,"3-5","Pro"
0,1,0,0,0,55,0,0,0,0,1995,"squad-fpp",29,1434,4615,0,0,0,0,1441,5,0,46.43,6056,"3-5","Noob"
0,0,0,0,0,70,1212,0,0,0,1369,"duo-fpp",48,-1,0,0,0,0,0,210.6,2,1459,31.91,210.6,"0-2","Noob"
0,4,339.5,0,6,8,0,3,2,40.8,1883,"solo-fpp",89,1510,1668,0,0,0,0,3038,4,0,88.64,4706,"3-5","Pro"
0,4,63.34,0,2,37,1035,0,0,0,1871,"squad",30,-1,5815,0,0,0,0,3128,9,1491,89.66,8943,"6-10","Noob"
0,0,368.7,0,0,11,0,2,2,23.24,1886,"duo-fpp",48,1512,3577,0,23.51,0,0,1891,8,0,80.85,5491.51,"6-10","Pro"
1,6,382.5,0,2,13,0,2,1,27.32,1462,"duo-fpp",49,1497,0,0,0,0,0,2974,7,0,93.75,2974,"6-10","Pro"
0,2,44.66,0,0,33,0,1,1,79.63,1887,"duo-fpp",47,1549,2696,0,0,0,0,2720,6,0,71.74,5416,"6-10","Noob"
0,2,100,0,0,26,0,1,1,20.82,1358,"squad-fpp",28,1465,0,0,0,0,0,1918,4,0,70.37,1918,"3-5","Average"
0,2,100,0,1,31,0,1,1,13.35,1501,"solo",99,1716,942.5,0,0,0,0,662.5,2,0,70.41,1605,"0-2","Average"
0,3,0,0,0,44,1337,0,0,0,1434,"duo",44,-1,0,0,71.62,0,0,2525,3,1731,72.09,2596.62,"3-5","Noob"
0,1,0,0,0,59,1059,0,0,0,1868,"duo",50,-1,235.3,0,0,0,0,1188,6,1507,48.98,1423.3,"6-10","Noob"
0,0,0,0,0,80,1246,0,0,0,1379,"solo-fpp",98,0,0,0,0,0,0,36.62,2,1503,17.53,36.62,"0-2","Noob"
0,0,171.6,0,1,20,1362,2,2,20.19,1899,"squad-fpp",30,-1,0,0,0,0,0,1432,9,1538,13.79,1432,"6-10","Average"
1,1,81.81,0,1,44,1174,0,0,0,2082,"squad-fpp",27,-1,1957,0,0,0,0,1100,5,1470,88.46,3057,"3-5","Noob"
0,0,131,0,0,49,0,1,1,5.562,1303,"squad-fpp",28,1373,0,0,0,0,0,37.92,1,0,0,37.92,"0-2","Average"
0,0,129.5,0,0,20,0,2,1,4.778,1357,"duo-fpp",48,1519,0,0,0,0,0,93.77,1,0,6.38,93.77,"0-2","Average"
0,1,300,0,1,13,1528,3,2,24.94,1372,"duo-fpp",49,-1,0,0,0,0,0,324,2,1492,37.5,324,"0-2","Pro"
0,4,133.9,0,5,47,0,0,0,0,1826,"squad-fpp",29,1505,5732,0,0,0,0,3346,10,0,85.71,9078,"6-10","Average"
0,1,201.3,0,3,58,1000,0,0,0,1424,"duo-fpp",49,-1,0,0,0,0,0,226.9,5,1500,50,226.9,"3-5","Pro"
0,0,0,0,0,98,0,0,0,0,1914,"squad-fpp",32,1500,0,0,0,0,0,58.29,1,0,3.23,58.29,"0-2","Noob"
1,2,0,0,0,43,1351,0,0,0,1402,"squad-fpp",28,-1,1053,0,0,0,0,1914,4,1516,100,2967,"3-5","Noob"
0,0,0,0,0,82,0,0,0,0,1423,"solo-fpp",94,1518,0,0,0,0,0,9.951,1,0,10.75,9.951,"0-2","Noob"
0,1,266.2,2,1,9,0,3,2,17.22,1886,"squad",30,1376,0,0,0,0,0,161.1,3,0,13.79,161.1,"3-5","Pro"
2,1,371.8,2,7,7,0,3,1,80.99,1317,"squad-fpp",31,1515,0,0,0,0,0,2079,6,0,93.33,2079,"6-10","Pro"
1,1,109.1,0,1,28,0,1,1,176.7,1959,"duo-fpp",49,1619,0,0,0,0,0,4490,5,0,77.08,4490,"3-5","Average"
0,0,239.8,1,0,21,0,2,2,31.96,1423,"squad-fpp",30,1427,0,0,0,0,0,126.4,2,0,13.79,126.4,"0-2","Pro"
0,2,70.73,0,1,50,1377,0,0,0,1385,"squad-fpp",32,-1,0,0,0,0,0,2727,8,1519,83.87,2727,"6-10","Noob"
1,0,135.2,0,0,19,1399,2,1,7.946,1882,"squad-fpp",28,-1,0,0,0,0,0,649.2,7,1516,29.63,649.2,"6-10","Average"
0,0,0,0,0,87,1413,0,0,0,1824,"duo-fpp",48,0,0,0,0,0,0,277,2,1531,8.51,277,"0-2","Noob"
0,2,27.26,0,1,55,1119,0,0,0,1857,"duo-fpp",41,-1,0,0,0,0,0,780.2,3,1526,37.5,780.2,"3-5","Noob"
0,0,625.8,0,0,16,0,0,0,0,1808,"solo",17,1500,0,0,0,0,0,0,2,0,0,0,"0-2","Pro"
0,0,71.4,0,0,83,1341,0,0,0,1445,"solo",98,0,0,0,0,0,0,27.78,1,1520,17.53,27.78,"0-2","Noob"
0,0,0,0,0,56,0,0,0,0,1362,"squad-fpp",26,1505,87.98,0,0,1,0,426.8,5,0,32,514.78,"3-5","Noob"
0,4,0,0,0,54,0,0,0,0,1807,"squad-fpp",29,1461,1997,0,0,0,0,2334,3,0,60.71,4331,"3-5","Noob"
0,0,0,0,0,89,0,0,0,0,1333,"squad-fpp",28,1442,0,0,0,0,0,12.66,1,0,0,12.66,"0-2","Noob"
0,0,171.4,0,0,43,1337,1,1,27.84,1414,"solo-fpp",98,0,0,0,0,0,0,39.65,1,1448,9.28,39.65,"0-2","Average"
0,0,0,0,0,48,0,0,0,0,1362,"squad",28,1275,0,0,0,0,0,2796,5,0,92.59,2796,"3-5","Noob"
0,0,176,0,0,18,1084,2,1,7.053,1432,"squad",29,-1,0,0,0,0,0,1614,5,1516,60.71,1614,"3-5","Average"
0,0,185.5,0,0,29,0,1,1,13.47,1383,"squad-fpp",24,1375,0,0,58.14,0,0,2681,4,0,69.57,2739.14,"3-5","Average"
0,0,86.29,0,0,42,1001,1,1,4.701,1661,"squad-fpp",26,-1,0,0,0,0,0,157.9,3,1497,4,157.9,"3-5","Average"
0,0,0,0,0,75,0,0,0,0,1408,"solo",95,1567,0,0,0,0,0,98.13,2,0,26.6,98.13,"0-2","Noob"
0,0,150.5,0,1,67,0,0,0,0,1450,"squad-fpp",27,1484,0,0,0,0,0,139.5,2,0,26.92,139.5,"0-2","Average"
1,4,425.9,0,5,8,1000,2,1,197.5,1305,"squad-fpp",28,-1,0,0,0,0,0,2170,10,1500,96.3,2170,"6-10","Pro"
0,0,0,0,1,42,0,0,0,0,1396,"duo-fpp",50,1520,0,0,74.61,0,0,2131,9,0,83.67,2205.61,"6-10","Noob"
0,0,0,0,0,77,1349,0,0,0,1311,"squad-fpp",28,-1,0,0,0,0,0,142.9,2,1506,25.93,142.9,"0-2","Noob"
0,0,0,0,0,81,1494,0,0,0,1412,"squad-fpp",30,-1,0,0,0,0,0,102.9,2,1470,17.24,102.9,"0-2","Noob"
0,1,62.66,0,3,32,1000,1,1,15.37,1935,"solo-fpp",91,-1,220.9,0,0,0,0,583.4,5,1500,43.33,804.3,"3-5","Noob"
0,0,172.9,0,0,34,1099,1,1,1.8,1386,"squad-fpp",30,-1,0,0,0,0,0,1682,6,1509,55.17,1682,"6-10","Average"
0,0,137.7,0,0,26,0,2,1,1.999,1402,"duo",50,1468,0,0,0,0,0,383.4,5,0,30.61,383.4,"3-5","Average"
0,0,0,0,0,90,1326,0,0,0,1292,"duo-fpp",47,-1,0,0,0,0,0,13.32,1,1586,2.17,13.32,"0-2","Noob"
0,2,350,1,1,24,1193,2,2,17.86,1318,"duo-fpp",50,-1,0,0,0,0,0,1081,4,1512,59.18,1081,"3-5","Pro"
0,0,146.2,0,0,37,0,1,1,5.944,1468,"duo",50,1465,0,0,0,0,0,584.6,4,0,36.73,584.6,"3-5","Average"
0,0,0,0,0,92,1000,0,0,0,1350,"solo-fpp",98,-1,0,0,0,0,0,10.56,2,1500,5.15,10.56,"0-2","Noob"
0,2,0,0,1,57,0,0,0,0,1461,"duo",49,1467,0,0,0,0,0,581.3,3,0,54.17,581.3,"3-5","Noob"
0,0,0,0,1,77,0,0,0,0,1446,"squad-fpp",28,1385,0,0,0,0,0,309,3,0,22.22,309,"3-5","Noob"
0,0,74.2,0,0,31,1278,1,1,23.71,1270,"duo-fpp",47,-1,0,0,0,0,0,416.1,3,1461,32.61,416.1,"3-5","Noob"
1,1,349.9,1,0,11,1518,3,2,22.61,1296,"solo-fpp",99,-1,0,0,0,0,0,423.7,4,1420,50,423.7,"3-5","Pro"
0,4,7.194,0,7,38,1043,0,0,0,1792,"squad-fpp",29,-1,2663,0,15.96,0,0,4249,6,1505,85.71,6927.96,"6-10","Noob"
0,0,217.7,0,0,72,0,0,0,0,1368,"squad-fpp",29,1365,0,0,0,0,0,163.2,3,0,28.57,163.2,"3-5","Pro"
0,1,252.1,2,2,17,1380,2,1,112.6,1332,"squad-fpp",26,-1,0,0,0,1,0,1010,6,1582,52,1010,"6-10","Pro"
0,4,60,0,4,41,0,0,0,0,1366,"duo-fpp",45,1468,784,0,0,0,0,1579,6,0,77.27,2363,"6-10","Noob"
0,0,0,0,0,80,0,0,0,0,1922,"squad-fpp",27,1473,0,0,0,0,0,142.7,1,0,11.54,142.7,"0-2","Noob"
0,2,246.6,0,0,23,1412,2,1,36.16,1366,"solo-fpp",99,-1,0,0,0,0,0,1088,2,1472,60.2,1088,"0-2","Pro"
0,0,0,0,0,85,0,0,0,0,1895,"squad-fpp",29,1438,0,0,0,0,0,37.44,2,0,10.71,37.44,"0-2","Noob"
0,1,294.5,0,1,20,1621,2,1,28.54,1401,"duo-fpp",49,-1,0,0,0,0,0,295.2,2,1643,33.33,295.2,"0-2","Pro"
0,0,0,0,0,78,0,0,0,0,1418,"duo",49,1539,0,0,0,0,0,20.69,1,0,22.92,20.69,"0-2","Noob"
0,0,100,0,0,40,0,1,1,0,1374,"solo-fpp",95,1531,0,0,0,0,0,210.7,3,0,32.98,210.7,"3-5","Average"
0,0,0,0,1,73,0,0,0,0,1807,"squad-fpp",27,1626,3372,0,0,0,0,1388,4,0,42.31,4760,"3-5","Noob"
0,3,0,0,8,49,0,0,0,0,2193,"solo",96,1484,7112,0,0,0,0,2390,4,0,77.89,9502,"3-5","Noob"
0,5,584.7,0,4,2,0,5,2,273.4,2090,"squad-fpp",28,1424,737.7,0,0,0,0,4109,6,0,100,4846.7,"6-10","Pro"
0,0,0,0,0,78,0,0,0,0,1851,"solo-fpp",95,1502,0,0,0,0,0,54.86,2,0,19.15,54.86,"0-2","Noob"
0,0,138.7,0,1,49,0,0,0,0,1345,"duo-fpp",49,1524,1161,0,0,0,0,1036,4,0,60.42,2197,"3-5","Average"
0,2,694.2,0,2,3,0,5,2,45.33,1370,"duo-fpp",48,1490,0,0,0,0,0,2127,6,0,89.36,2127,"6-10","Pro"
0,0,200,0,7,18,0,2,1,79.53,1963,"squad-fpp",29,1479,0,0,0,0,0,333.5,3,0,60.71,333.5,"3-5","Pro"
4,5,453.5,2,10,13,1529,2,1,59.25,1274,"squad-fpp",27,-1,0,0,0,0,0,3261,6,1488,96.15,3261,"6-10","Pro"
0,4,46,0,2,53,0,0,0,0,1344,"duo-fpp",50,1504,0,0,0,0,0,2096,4,0,69.39,2096,"3-5","Noob"
0,0,0,0,0,90,993,0,0,0,1471,"solo",99,-1,0,0,0,0,0,34.45,2,1497,11.22,34.45,"0-2","Noob"
1,2,0,0,0,63,1166,0,0,0,1332,"squad-fpp",32,-1,0,0,0,0,0,323,5,1498,35.48,323,"3-5","Noob"
0,0,0,0,0,66,1097,0,0,0,1794,"squad-fpp",29,-1,0,0,0,0,0,292.9,6,1507,28.57,292.9,"6-10","Noob"
1,6,224.7,0,6,23,0,1,1,3.602,1976,"solo-fpp",98,1477,3209,0,128.7,0,0,2793,9,0,87.63,6130.7,"6-10","Pro"
2,5,698.9,1,2,1,1616,9,2,191.1,1320,"squad-fpp",27,-1,0,0,31.54,0,0,2674,7,1565,100,2705.54,"6-10","Pro"
0,1,200,1,1,18,0,2,1,124.3,1366,"squad-fpp",27,1428,0,0,0,0,0,1971,4,0,61.54,1971,"3-5","Pro"
2,3,294.1,1,7,14,1530,2,1,5.396,1245,"squad",29,-1,229.2,0,0,0,0,2765,8,1525,96.43,2994.2,"6-10","Pro"
0,1,21.06,0,3,47,0,0,0,0,1386,"squad",28,1502,0,0,0,0,0,1437,4,0,77.78,1437,"3-5","Noob"
0,1,146.3,0,3,48,0,0,0,0,1392,"squad-fpp",34,1560,0,0,35,0,0,2989,4,0,78.79,3024,"3-5","Average"
1,2,265.4,0,3,10,0,3,2,28.03,1293,"squad-fpp",29,1473,0,0,0,0,0,958.1,5,0,64.29,958.1,"3-5","Pro"
0,0,100,0,0,73,1040,0,0,0,1375,"duo-fpp",49,-1,0,0,0,0,0,11.05,1,1487,29.17,11.05,"0-2","Average"
0,0,0,0,0,89,0,0,0,0,1418,"squad-fpp",26,1394,0,0,0,0,0,142.3,2,0,0,142.3,"0-2","Noob"
0,1,324.3,0,7,28,1043,1,1,14.92,1383,"duo-fpp",48,-1,465.4,0,0,0,0,1343,6,1503,78.72,1808.4,"6-10","Pro"
2,1,187,1,8,29,0,1,1,4.273,1337,"squad",28,1416,0,0,0,0,0,1363,6,0,66.67,1363,"6-10","Average"
1,1,86.43,0,0,53,1409,0,0,0,1352,"squad-fpp",26,-1,0,0,59.78,0,0,2874,7,1447,96,2933.78,"6-10","Average"
0,0,100,0,0,38,1378,1,1,10.27,1892,"duo-fpp",47,-1,0,0,0,0,0,412.3,2,1452,19.57,412.3,"0-2","Average"
0,1,0,0,0,63,1390,0,0,0,1861,"duo",49,-1,0,0,0,0,0,226.5,3,1490,35.42,226.5,"3-5","Noob"
2,0,158.8,0,0,40,1480,1,1,11.01,1283,"squad-fpp",30,-1,0,0,0,0,0,538.5,3,1473,34.48,538.5,"3-5","Average"
0,5,398.2,2,14,13,1475,2,1,34.51,1319,"squad-fpp",30,-1,834.8,0,0,0,0,2234,6,1523,96.55,3068.8,"6-10","Pro"
0,1,28.87,1,1,27,0,1,1,30.13,1859,"duo-fpp",45,1471,0,0,0,0,0,577,5,0,45.45,577,"3-5","Noob"
0,0,100,1,0,42,0,1,1,49.14,1268,"duo-fpp",49,1490,0,0,0,0,0,54.12,3,0,8.33,54.12,"3-5","Average"
0,0,61.3,1,1,27,0,1,1,9.084,1400,"squad",26,1369,0,0,0,0,0,348.6,4,0,24,348.6,"3-5","Noob"
0,0,37.44,0,0,94,0,0,0,0,1312,"squad",27,1501,0,0,0,0,0,36.35,1,0,3.85,36.35,"0-2","Noob"
0,0,0,0,0,90,0,0,0,0,1467,"duo-fpp",49,1638,0,0,0,0,0,0,0,0,0,0,"0-2","Noob"
1,1,349.7,2,2,5,0,2,1,174.8,1890,"squad-fpp",28,1408,2208,0,0,0,0,2640,5,0,100,4848,"3-5","Pro"
0,0,22.8,0,0,86,1214,0,0,0,1450,"solo-fpp",97,-1,0,0,0,0,0,7.243,0,1402,11.46,7.243,"0-2","Noob"
0,0,0,0,0,85,0,0,0,0,1530,"duo",47,1472,0,0,0,0,0,43.57,3,0,8.7,43.57,"3-5","Noob"
0,0,124.5,0,0,83,1312,0,0,0,1928,"squad-fpp",26,-1,0,0,0,0,0,114.7,1,1413,4,114.7,"0-2","Average"
0,0,22.05,0,0,73,0,0,0,0,1381,"solo-fpp",96,1500,0,0,0,0,0,71.28,3,0,32.63,71.28,"3-5","Noob"
0,0,206.9,1,0,36,1066,1,1,6.451,1435,"duo-fpp",50,-1,0,0,0,0,0,246.2,3,1505,36.73,246.2,"3-5","Pro"
0,0,0,0,0,86,0,0,0,0,1826,"squad-fpp",31,1500,0,0,0,0,0,39.84,0,0,13.33,39.84,"0-2","Noob"
1,0,124.3,0,0,37,0,1,1,6.347,1885,"squad-fpp",28,1490,0,0,0,0,0,266.6,5,0,22.22,266.6,"3-5","Average"
0,0,0,0,0,87,0,0,0,0,1898,"solo",92,1617,0,0,0,0,0,0,0,0,4.4,0,"0-2","Noob"
0,4,47.78,0,4,40,1169,0,0,0,1354,"squad-fpp",27,-1,1406,0,0,0,0,2001,5,1474,80.77,3407,"3-5","Noob"
0,5,567,1,3,5,0,4,1,256.6,1291,"squad",28,1391,2287,0,106.1,0,0,2051,5,0,100,4444.1,"3-5","Pro"
1,1,300.3,0,0,18,988,2,2,30.94,1298,"duo-fpp",48,-1,0,0,0,0,0,528,7,1481,51.06,528,"6-10","Pro"
0,0,0,0,0,98,0,0,0,0,1923,"solo-fpp",98,1500,0,0,0,0,0,10.07,1,0,0,10.07,"0-2","Noob"
0,0,0,0,1,62,1327,0,0,0,1890,"duo-fpp",46,-1,0,0,0,0,0,858.1,9,1473,40,858.1,"6-10","Noob"
0,0,0,0,0,94,0,0,0,0,1876,"squad",30,1500,0,0,0,0,0,0,0,0,0,0,"0-2","Noob"
0,0,0,0,0,95,1105,0,0,0,1362,"squad-fpp",28,-1,0,0,0,0,0,0,0,1519,0,0,"0-2","Noob"
2,6,553.7,0,3,3,0,4,1,66.9,1431,"squad",26,1909,0,0,0,0,0,3154,6,0,100,3154,"6-10","Pro"
0,8,171.8,1,8,9,1228,3,2,29.58,1353,"squad",28,-1,0,0,0,0,0,3176,3,1519,96.3,3176,"3-5","Average"
0,0,0,0,0,64,0,0,0,0,1327,"squad-fpp",27,1461,0,0,0,0,0,408.1,6,0,38.46,408.1,"6-10","Noob"
0,1,179.8,0,7,27,0,1,1,41.81,1871,"solo-fpp",92,1488,299.9,0,0,0,0,1126,4,0,76.92,1425.9,"3-5","Average"
0,0,81.91,0,1,70,0,0,0,0,1372,"squad-fpp",28,1391,0,0,0,0,0,345.9,3,0,22.22,345.9,"3-5","Noob"
0,1,135.8,0,4,53,1188,0,0,0,1814,"squad",27,-1,2145,0,0,0,0,1734,7,1451,53.85,3879,"6-10","Average"
0,0,0,0,0,86,1011,0,0,0,1381,"duo-fpp",50,-1,0,0,0,0,0,45.99,1,1498,10.2,45.99,"0-2","Noob"
0,1,100,0,1,34,0,1,1,25,1409,"squad-fpp",28,1513,0,0,0,0,0,155.9,2,0,59.26,155.9,"0-2","Average"
1,0,136.7,0,0,94,0,0,0,0,1380,"squad",28,1445,0,0,0,0,0,32.12,1,0,0,32.12,"0-2","Average"
0,0,175,0,0,79,0,0,0,0,1283,"squad-fpp",28,1594,0,0,0,0,0,252.6,1,0,18.52,252.6,"0-2","Average"
0,3,240.6,0,0,16,0,2,1,27.99,1415,"solo-fpp",89,1497,0,0,0,0,0,793.9,4,0,63.64,793.9,"3-5","Pro"
0,4,0,0,6,57,1166,0,0,0,1878,"squad-fpp",30,-1,877.2,0,0,0,0,2822,7,1505,48.28,3699.2,"6-10","Noob"
0,1,201,0,1,16,0,2,1,74.81,1352,"squad-fpp",29,1432,0,0,0,0,0,900.4,13,0,60.71,900.4,"11-20","Pro"
0,0,18,0,0,69,1428,0,0,0,1981,"squad-fpp",28,-1,1766,0,0,0,0,1607,4,1468,25.93,3373,"3-5","Noob"
0,3,0,0,1,51,0,0,0,0,904,"crashfpp",50,1500,5429,0,0,0,0,617.6,2,0,57.14,6046.6,"0-2","Noob"
0,0,105.3,0,1,19,1386,2,1,3.399,1449,"squad-fpp",28,-1,0,0,0,0,0,269.9,3,1527,51.85,269.9,"3-5","Average"
0,0,0,0,0,98,0,0,0,0,1372,"duo-fpp",50,1503,0,0,0,0,0,33.4,1,0,0,33.4,"0-2","Noob"
0,0,0,0,0,85,0,0,0,0,2193,"squad",28,1441,1365,0,0,0,0,5.065,0,0,14.81,1370.065,"0-2","Noob"
1,0,163.7,0,2,35,1151,1,1,4.562,1360,"squad",27,-1,2252,0,0,0,0,327.8,2,1491,30.77,2579.8,"0-2","Average"
0,2,45.28,1,5,31,0,1,1,44.82,1407,"duo",48,1449,0,0,0,0,0,1691,4,0,68.09,1691,"3-5","Noob"
0,0,114.1,0,0,85,0,0,0,0,1861,"squad-fpp",28,1465,0,0,0,0,0,247.5,2,0,7.41,247.5,"0-2","Average"
0,0,0,0,0,91,0,0,0,0,1444,"squad",28,1522,0,0,0,0,0,4.449,1,0,0,4.449,"0-2","Noob"
0,1,100,0,0,42,0,1,1,16.64,1369,"squad",28,1399,0,0,0,0,0,264.7,2,0,33.33,264.7,"0-2","Average"
0,3,84.07,0,4,60,0,0,0,0,1847,"squad-fpp",29,1372,880.1,0,0,0,0,3915,5,0,57.14,4795.1,"3-5","Noob"
0,0,248.6,0,0,14,0,3,2,21.22,1360,"squad",29,1515,0,0,0,0,0,105.5,2,0,3.57,105.5,"0-2","Pro"
0,6,248.7,0,4,21,0,1,1,178.5,1799,"squad-fpp",27,1533,2017,0,0,0,0,2727,3,0,96.15,4744,"3-5","Pro"
